id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
14,msg20363943,https://bitcointalk.org/index.php?topic=1923612.0,msg20359155,17127,Announcements (Altcoins),2017-07-25 05:16:19,DabsPoorVersion,Sr. Member,444,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  What happened sir? ang how does hacker enter this project? what is the update bout the security of our project? Did they do avoid this kind of activity? but I still perfectly work with rex because this is really good project.,False
15,msg20364086,https://bitcointalk.org/index.php?topic=1923612.0,msg20363943,17127,Announcements (Altcoins),2017-07-25 05:25:43,Apened,Hero Member,1073,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  Check and read up the upper post before you replying the answer to your question is already answered . For sure they are more aware on it and they will undergo to a higher security before anything else. A good project like REX needs a higher level of security in relation to the upcoming ICO and projects .,False
16,msg20373498,https://bitcointalk.org/index.php?topic=1923612.0,msg20306220,17127,Announcements (Altcoins),2017-07-25 13:41:06,anirgu,Legendary,1148,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   I am sure once the ICO is complete, REX team will come up with their own wallet for adding up the tokens.MEW phishing attacks are becoming common day by day as a lot of highly funded projects are coming on ETH.Let's see how they decide on this concern and work on it.",False
17,msg20383001,https://bitcointalk.org/index.php?topic=1923612.0,msg20373498,17127,Announcements (Altcoins),2017-07-25 21:10:53,pisston,Sr. Member,630,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  To date, many companies arrange and broadcast wallets and Bitcoin wallets, so perhaps you do not need to create your wallet in order to keep your token. But the fact is that the company is rather progressive and far-reaching plans. The fact is that in the field of real estate is really all very difficult and it seems to me that with the help of Rex will be established not only the exchange of information and its storage.",False
18,msg20387801,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-26 03:14:23,mprep,Diamond Member,2380,1422,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"ATTENTION: Due to the bounty incentivising posting on the ANN thread (which is an on-forum altcoin giveaway in any and all definitions), this thread is locked. There is zero tolerance for those blatantly breaking the ""no on-forum altcoin giveaways"" rule.",False
19,msg20248851,https://bitcointalk.org/index.php?topic=1923612.0,msg20248306,17127,Announcements (Altcoins),2017-07-20 03:58:32,pisston,Sr. Member,630,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  If the minimum bid is 0.0001 ETH, then this is quite good. And on which trading exchanges we will be able to trade the Rex token?",False
20,msg20252143,https://bitcointalk.org/index.php?topic=1923612.0,msg20248851,17127,Announcements (Altcoins),2017-07-20 07:51:41,cardoyasilad,Sr. Member,658,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  Thet can't discuss on which exchange rex will be traded but there are possibilities we will see it on major exchanges.,False
21,msg20257811,https://bitcointalk.org/index.php?topic=1923612.0,msg20252143,17127,Announcements (Altcoins),2017-07-20 12:45:53,zuzuca,Sr. Member,490,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  if the coin will have good volumes exchenges will show up as available,False
22,msg20258251,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-20 13:04:47,ikhsanabi,Full Member,168,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,When will REX coins be added to MEW?,False
23,msg20258326,https://bitcointalk.org/index.php?topic=1923612.0,msg20252143,17127,Announcements (Altcoins),2017-07-20 13:08:19,coin_1122,Full Member,826,101,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   Yes, still there is a lot of to discuss the exchange because still, they are ICO stage only. They are working on many other things in the background like registration and building a platform where it will be helpful to all the people who belong to Real Estate Platform.",False
24,msg20266610,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-20 19:44:30,bobq,Sr. Member,980,304,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"It's just 10 days to the ICO, I suggest the team to think at something to create some hype in the last week, perhaps some new bounty, or whatever. REX looks like a very good project but my sensation is that not enough people have been reached by the information. You don't breath much hype around this ICO, this should be improved IMHO.",False
25,msg20271094,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-21 00:27:58,nutildah,Legendary,1526,2313,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"What is your exact or approximate funding goal? Sorry, I couldn't find it elsewhere. Thanks.",False
26,msg20271265,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-21 00:43:25,gallery2000,Hero Member,784,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,make sure your website is secured!  the people from the data center can easily alter your website.,False
27,msg20272603,https://bitcointalk.org/index.php?topic=1923612.0,msg20271094,17127,Announcements (Altcoins),2017-07-21 02:46:24,iwantapony,Hero Member,877,528,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   We'll release details next week.,False
28,msg20279190,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-21 10:11:38,gallery2000,Hero Member,784,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,make sure you have good internet connection at ICO time because the overwhelming traffic may crash your site.,False
29,msg20285262,https://bitcointalk.org/index.php?topic=1923612.0,msg20279190,17127,Announcements (Altcoins),2017-07-21 15:24:58,ikhsanabi,Full Member,168,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   Yes, this is very true, I strongly agree",False
30,msg20287258,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-21 17:06:34,wwzsocki,Hero Member,1064,904,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,This project could be widely used. I am watching this really close. I hope there will be no problems with ICO.,False
31,msg20288474,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-21 18:17:31,jasonal,Full Member,162,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"Why is not it still pre-alpha? Last 10 days ico to start, but still no pre-alpha. Is there a date for pre-alpha?",False
32,msg20288949,https://bitcointalk.org/index.php?topic=1923612.0,msg20288474,17127,Announcements (Altcoins),2017-07-21 18:48:36,olcaytu2005,Legendary,1470,1023,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   Alpha is up actually: https://alpha.rexmls.com  Btw, exactly when you will share the ICO details?",False
33,msg20289243,https://bitcointalk.org/index.php?topic=1923612.0,msg20288949,17127,Announcements (Altcoins),2017-07-21 19:07:29,jasonal,Full Member,162,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  Thanks for information. I read all the messages on the main topic, but I could not get any information about pre-alpha. There is no pre-alpha link at http://rexmls.com.",False
34,msg20294627,https://bitcointalk.org/index.php?topic=1923612.0,msg20241832,17127,Announcements (Altcoins),2017-07-22 03:10:50,zedkiel08,Full Member,308,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  i want to know this also , hoping an answer to this questions ,thank you in advance ..",False
35,msg20297852,https://bitcointalk.org/index.php?topic=1923612.0,msg20279190,17127,Announcements (Altcoins),2017-07-22 07:31:41,Btc_1856,Sr. Member,938,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"    Yes, we have seen the recent ICO about their wallet address has been changed at the time of ICO. I hope these people are not releasing anything to make it as confidential. They are doing right without releasing any details to the public because there are many hackers in Bct Forum.",False
36,msg20300480,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-22 10:22:52,majestymage,Hero Member,980,503,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,The recent hack was due to a vulnerability that they managed to exploit. Any professional team should be able to avoid this kind of things. I have no doubt this will work perfectly for rex.,False
37,msg20306220,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-22 15:42:17,qiwoman2,Legendary,1820,1014,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,There are so many spies on Bitcointalk trying to hack everyone on this forum. I know people have been trying to hack my exchange accounts and I found out that there is an exploit on Bitcointalk and they are harvesting all our emails. Anyway I am sure the REX DEVELOPMENT Team will be able to handle their ICO with ease and also good security.,False
38,msg20308150,https://bitcointalk.org/index.php?topic=1923612.0,msg20258251,17127,Announcements (Altcoins),2017-07-22 17:32:55,Hullo,Hero Member,980,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   Rex will be added to mew when it will be created during ICO campaign in real time on the go. Adding token to mew comes after what any token gets verified. It will take some time but when it will available to will be able to find out about it here in this thread and surely on other media sources too.,False
39,msg20180127,https://bitcointalk.org/index.php?topic=1923612.0,msg20171035,17127,Announcements (Altcoins),2017-07-17 02:56:18,iwantapony,Hero Member,877,528,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   Contributors are getting more REX for less ETH - it's better for participants.,False
40,msg20180251,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-17 03:07:58,lodasama,Member,84,10,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"this is my first look at all of this REX but it sounds great , going to invest and see what happens",False
41,msg20185428,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-17 10:02:05,Btc_1856,Sr. Member,938,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"Even for listing our property these people are charging very little amount. Most of the countries are going to take subscription because here they won't take any brokerage charges I think. I think we have to upload the images our property into the website for visibility, I am very much excited to be a part of it.",False
42,msg20191159,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-17 14:59:51,jay8291,Sr. Member,812,251,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,project looks good. will keep an eye on it and wait for ICO.,False
43,msg20196624,https://bitcointalk.org/index.php?topic=1923612.0,msg20191159,17127,Announcements (Altcoins),2017-07-17 19:45:01,majestymage,Hero Member,980,503,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  this project is gonna make one of the big news of august ,False
44,msg20198623,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-17 21:50:07,gallery2000,Hero Member,784,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,Do you have a database of properties for sale or lease?,False
45,msg20203966,https://bitcointalk.org/index.php?topic=1923612.0,msg20196624,17127,Announcements (Altcoins),2017-07-18 05:38:07,DabsPoorVersion,Sr. Member,444,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  that's for sure, 12 days more and we can see if this project will be successful.",False
46,msg20204191,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-18 05:56:27,adsamy,Full Member,202,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,Everyone says the project is a great event. Will they actively participate in the ICO in July 31st?,False
47,msg20204657,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-18 06:34:00,qiwoman2,Legendary,1820,1014,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"It will be interesting to see the ICO opening and how the Bitcoin Saga will affect it. I hope that there is a good amount of Investment in this project because in many economies, especially emerging ones, Real Estate remains one very hot niche, especially with growing populations around the world and more and more people needing housing. Also real estate includes businesses and corporate properties.",False
48,msg20205783,https://bitcointalk.org/index.php?topic=1923612.0,msg20204657,17127,Announcements (Altcoins),2017-07-18 07:49:19,alinda,Hero Member,888,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   I hope they either postpone the ICO or pre pone it.Having the ICO on the scaling day is not a good news for the project.The team should consider this issue and think of changing the date.May be earlier will be a good option for a lot of users are worried about BTC fate and investing into ALTcoin will be a good decision for the time being.,False
49,msg20222180,https://bitcointalk.org/index.php?topic=1923612.0,msg20205783,17127,Announcements (Altcoins),2017-07-18 22:42:29,zuzuca,Sr. Member,490,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  i do not think so....maybe only btc price will be afected...i think the other altcoins will actually benefit from this moment,False
50,msg20226586,https://bitcointalk.org/index.php?topic=1923612.0,msg20205783,17127,Announcements (Altcoins),2017-07-19 05:15:52,gallery2000,Hero Member,784,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   Why postpone the unpostponeable?  ICO will go on and houses will get sold.  Just give investors 40% bonus and everything will be good.,False
51,msg20230791,https://bitcointalk.org/index.php?topic=1923612.0,msg20171035,17127,Announcements (Altcoins),2017-07-19 09:40:28,anirgu,Legendary,1148,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   I hope they include all the top cryptos for the sale like DASH,XMR,ETH and so this will give a boost and also adjust the price accordingly for each crypto to rebalance with BTC price.Let's see how the ICO goes when BTC will be going for scaling on the next day.",False
52,msg20233801,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-19 12:20:12,iwantapony,Hero Member,877,528,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,REX User Benefits Map,False
53,msg20237756,https://bitcointalk.org/index.php?topic=1923612.0,msg20230791,17127,Announcements (Altcoins),2017-07-19 15:31:04,Apened,Hero Member,1073,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  I think it is not a problem all has been planned even the fluctuation of the possible collected raised funds, Your suggestion is also good but somehow if it will be part of the REX plan. It doesn't matters most as it is on timing after August 1 it might all working properly and the bitcoins price was expected to rise up.",False
54,msg20240485,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-19 17:42:51,TronQuix,Full Member,296,106,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"This is a Real Estate project, not a crypto project. The more they cater to the crypto world, i.e. scaling, alternate currencies etc the more it becomes part of the problem of ICO's. Part of what I personally like about this project is it is NOT about creating some new crypto that will change finance forever bla bla bla. The are creating a service and using the blockchain to benefit user experience when buying a home.",False
55,msg20241832,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-19 18:58:06,meeekz,Sr. Member,448,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"Please help me with some answers regarding the REX ICO.  What is the close date of the ICO?   8/14/2017  is this correct? What is the minimum/maximum? How are the raised funds being used? What is your marketing strategy to gain market momentum?  Presumably you will need a mix of Brokers and Buyers, how do you make them aware of REX? When will the beta be released?",False
56,msg20244327,https://bitcointalk.org/index.php?topic=1923612.0,msg20233801,17127,Announcements (Altcoins),2017-07-19 21:28:00,be.open,Hero Member,854,510,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"    Cool video, very stylish lady and adequate text, the business model cleared for me, tnx.",False
57,msg20246062,https://bitcointalk.org/index.php?topic=1923612.0,msg20244327,17127,Announcements (Altcoins),2017-07-19 23:40:32,JeffBrad12,Hero Member,1204,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  The video is easy to understand, The business model is simple but will have a lot of potentials. I've joined the slack conversation and try to read the history of all conversation. The rex project already mentioned in the bitcoin.com we know that the bitcoin.com site has by competence owner.",False
58,msg20248306,https://bitcointalk.org/index.php?topic=1923612.0,msg20241832,17127,Announcements (Altcoins),2017-07-20 03:13:16,iwantapony,Hero Member,877,528,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   1. 8/21 2. .0001 ETH/no max 3.Development. We're signing up firms and we're implementing the REX Global Ambassadorship program.  To get more information watch the presentation https://www.youtube.com/watch?v=lt0mMUZWyI4,False
59,msg20129477,https://bitcointalk.org/index.php?topic=1923612.0,msg20127248,17127,Announcements (Altcoins),2017-07-14 10:33:42,marketone,Legendary,1302,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   With this, we came to know that is going to exciting news for the people who still have belief in this project. As I have kept an eye on this now it is going to one of the ICO will benefit all the people who invests in it.",False
60,msg20131327,https://bitcointalk.org/index.php?topic=1923612.0,msg20115881,17127,Announcements (Altcoins),2017-07-14 12:31:26,be.open,Hero Member,854,510,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"  It is very good that the Rex team is open to dialogue, to form a community is very important for the success of the project.",False
61,msg20133271,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-14 14:24:32,Script3d,Hero Member,1022,503,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,its just me or the site has problem because it shows 0 collected and 0 rex created so far is it bug or something or just nothing collected,False
62,msg20136873,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-14 17:43:03,ikhsanabi,Full Member,168,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"Everyone else is waiting for rewards from the REX signature campaign, including myself too, hopefully this project goes well",False
63,msg20138678,https://bitcointalk.org/index.php?topic=1923612.0,msg20115881,17127,Announcements (Altcoins),2017-07-14 19:47:33,jasonal,Full Member,162,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   good news for investors. how does BTC segwit affect this ico? did you calculate that?,False
64,msg20145098,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-15 06:16:46,iwantapony,Hero Member,877,528,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"""REX Three Phase Approach"" (3 Videos). We'll be announcing the prealpha next week.   https://www.youtube.com/channel/UCNbMtTeAfZ2xF-mVtici9Qg  New Bitcoin.com Podcast Episode with Stephen King of RexMLS - Bitcoin News  https://news.bitcoin.com/new-bitcoin-com-podcast-episode-with-stephen-king-of-rexmls/  Spanish version: http://sobrebitcoin.com/esta-semana-richard-jacobs-se-reunio-con-stephen-king-para-hablar-de-su-compania-basada-en-blockchain-rexmls/",False
65,msg20145174,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-15 06:22:41,maxNIMFA,Full Member,164,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,Very soon we will need the one and only blockchain for all blockchain-based real estate platforms.,False
66,msg20145261,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-15 06:29:21,Lubang Bawah,Sr. Member,728,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"It's a great concept, this will make it all become clear and more focused deal with real estate platform, I have a plan to invest small amount here but still waiting for a little decision.",False
67,msg20151865,https://bitcointalk.org/index.php?topic=1923612.0,msg20145098,17127,Announcements (Altcoins),2017-07-15 14:02:51,qiwoman2,Legendary,1820,1014,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   Awesome that you will be in several places showcasing the project. I just liked, commented on the video and shared it across all my social media platforms. Let's spread the word a bit.",False
68,msg20164322,https://bitcointalk.org/index.php?topic=1923612.0,msg20129477,17127,Announcements (Altcoins),2017-07-16 08:30:36,Apened,Hero Member,1073,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  So far real estate is now spanding over the world and many people are looking up into a real states .The Rex will be a very useful in now how about more in the near future which most people wants to find real estate in an easy and convenient way.,False
69,msg20164831,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-16 09:04:06,xugzr272186,Full Member,279,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"I had join the signature bounty, please answer me if I am accept！thanks",False
70,msg20166342,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-16 10:45:27,Hullo,Hero Member,980,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,Rex's crowdfunding timing is fantastic because next 2 weeks are hard for cryptomarket as general but after 1st August all will be calm down. Rex's fundraising will be at start and people will be finding great projects to invest and it will be best available option for many people. I am more excited to see the planned dates and project every time I read more.,False
71,msg20166429,https://bitcointalk.org/index.php?topic=1923612.0,msg20136873,17127,Announcements (Altcoins),2017-07-16 10:52:11,zedkiel08,Full Member,308,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   the spreadsheet in the signature campaign is already updated including the stakes that earned , just follow the rules of the campaign , again goodluck to REX  team ..",False
72,msg20166523,https://bitcointalk.org/index.php?topic=1923612.0,msg20166429,17127,Announcements (Altcoins),2017-07-16 11:00:02,mkmdoc,Sr. Member,658,251,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   Today I have seen in the spreadsheet and all the stakes has been updated in the spreadsheet and ICO is getting closer so it is going to be nice once it's start ICO.,False
73,msg20169021,https://bitcointalk.org/index.php?topic=1923612.0,msg20166523,17127,Announcements (Altcoins),2017-07-16 13:37:31,ikhsanabi,Full Member,168,100,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"     Yes, I really agree with this",False
74,msg20169212,https://bitcointalk.org/index.php?topic=1923612.0,msg20166523,17127,Announcements (Altcoins),2017-07-16 13:48:57,pisston,Sr. Member,630,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,  Really thanks to the manager and good work We will see during the update of the table and update information about the company's progress. We must do everything in order to spread the information about the company Rex. I wonder when there will be an exact number of the end of the campaign.,False
75,msg20170972,https://bitcointalk.org/index.php?topic=1923612.0,msg20166429,17127,Announcements (Altcoins),2017-07-16 15:25:17,SoeNan89,Sr. Member,686,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   Yes, We have to keep doing the task in this campaign. Dont forget about the rules. I believe the success of this project is already in sight, Good Luck Dev and Team.",False
76,msg20171035,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-16 15:28:13,gallery2000,Hero Member,784,1000,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,How is the low price in btc recently affect this ICO?  Would you raise less funds?,False
77,msg20178763,https://bitcointalk.org/index.php?topic=1923612.0,msg20171035,17127,Announcements (Altcoins),2017-07-17 00:24:05,bobq,Sr. Member,980,304,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"   That's a good question, especially considering that immediately after July 31, day of ICO, comes August 1, day of Bitcoin Civil War....",False
78,msg20178773,https://bitcointalk.org/index.php?topic=1923612.0,msg20171035,17127,Announcements (Altcoins),2017-07-17 00:25:20,Last Song,Newbie,22,0,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   I also wonder the answer before I participate the ico. They will probably fix this and announce to us.,False
79,msg20045234,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-10 10:27:24,btcdiggingmaster,Hero Member,630,500,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,"Yes, REX platform seems to very interesting because Real Estate is the biggest boom in all countries but we have to wait until they have to release lot more details about this platform before going to the public.",False
80,msg20045254,https://bitcointalk.org/index.php?topic=1923612.0,,17127,Announcements (Altcoins),2017-07-10 10:29:12,tomsmith26,Hero Member,1036,512,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,Well. I will join this project when This ICO is released on July 31st and I expect this real estate platform will be impressive with many investors in the crypto world.,False
81,msg20046510,https://bitcointalk.org/index.php?topic=1923612.0,msg20013273,17127,Announcements (Altcoins),2017-07-10 11:45:38,Btc_1856,Sr. Member,938,250,,[ANN] Rex- A Peer To Peer | REAL Estate PLATFORM |,   I Think team didn't announce those details because in the background they are developing the platform but you will like it when they start the ICO because the dev team is working hard in many sectors which are giving a lot of boost to the investors.,False
