id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
23,msg24517088,https://bitcointalk.org/index.php?topic=2170770.0,msg24460687,3501,Announcements (Altcoins),2017-11-13 15:39:33,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi Mustdream,  SmartOne will be able to help project from around the world by cooperating with foreign law firms.",False
24,msg24517150,https://bitcointalk.org/index.php?topic=2170770.0,msg24468316,3501,Announcements (Altcoins),2017-11-13 15:40:51,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi Sarisang,  Thanks for your great comments and your interest in SmartOne.",False
25,msg24571311,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-14 14:32:31,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Naomi Brockwell interviewing Patrick Salm, Co-Founder of SmartOne, On the way back from the d10e conference.  Here is the link to Naomi's twitter (interview coming soon) : https://t.co/juQqKK9DTP",False
26,msg24574161,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-14 15:18:28,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,TGE launch delayed until further notice,False
27,msg24794358,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-18 14:56:45,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"The only reason why our dApp could not fully be deployed was because of external/third party problems out of our control. Since then, we have been trying to deal with them.  We have multiple choices. Some of them would result in having something online for you but could result in less security for our systems. For SmartOne, this is not a valid solution.  Our main goal is to provide something good and fully functional for our community. Lowering the level of quality to respect deadlines is not a choice in our mind at all.  Our team prefers to take its time when it comes to the security of the future funds given to us.  We totally understand your frustration and we are really sorry about the current status of things. Rest assured, we are doing everything in our power at the moment to put things up and running as fast as possible.",False
28,msg24897352,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-20 13:15:07,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,We should be online in a couple of hours! We’ll let everyone know.  Stay tuned via the telegram channel for quick update!,False
29,msg24911295,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-20 17:25:55,mrongos,Sr. Member,392,250,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"a project with a very interesting concept, hopefully his ico sales can run smoothly and get maximum results",False
30,msg24928744,https://bitcointalk.org/index.php?topic=2170770.0,msg24911295,3501,Announcements (Altcoins),2017-11-21 01:08:35,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi mrongos,  Thanks, that's exactly our plan!",False
31,msg24989439,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-22 01:10:46,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,The contribution phase 1 is now open! (10-15% Bonus) https://legaltoken.io/  How to participate,False
32,msg25080557,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-23 13:45:23,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty, After further look into the blockage for China & Korea territories; the contribution for such zone will now be allowed.,False
33,msg25313101,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-27 13:45:54,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Phase 1 is still in progress and it's looking good! Here is the link to participate : https://legaltoken.io/ get 10 to 15% bonus for SMS or KYC verification.,False
34,msg25490068,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-30 13:12:17,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,You have until 12:00 GMT to contribute and get 10-15 % Bonus!,False
35,msg25553751,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-12-01 13:54:37,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"TaaS Announces Strategic Partnership with SmartOne, a Marketplace for Legal Solutions for Ventures Preparing for Token Sales  For more details : Medium",False
36,msg25558682,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-12-01 15:12:26,FYIcryptoz,Full Member,181,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,One to follow! Project that applies to real-time problems as of now.,False
37,msg25575840,https://bitcointalk.org/index.php?topic=2170770.0,msg25558682,3501,Announcements (Altcoins),2017-12-01 21:07:58,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi FYIcryptoz,  Thank for your support!!",False
38,msg25731540,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-12-04 15:45:26,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Phase 2 of the ICO/TGE is now open You can contribute at : https://legaltoken.io/  Instructions,False
39,msg25801133,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-12-05 17:55:38,amazonpipet,Newbie,43,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,what will be price on ico?,False
40,msg25856269,https://bitcointalk.org/index.php?topic=2170770.0,msg25801133,3501,Announcements (Altcoins),2017-12-06 14:54:04,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi amazonpipet,  The price for phase 2 contribution ; 1 Legal = 0.00211 ETH",False
41,msg25856473,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-12-06 14:57:06,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Ready for Phase 2 ?  Read more details about our achievement in Phase 1 and the ongoing TGE/ICO in this article.,False
42,msg23827838,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-31 16:23:55,Chronos_angel,Full Member,420,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,When viewed from the team and the partners behind the project I think this project will be a success Good luck,False
43,msg23830190,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-31 17:10:05,mistleworkman,Newbie,36,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Looks cool. I want to try this system out,False
44,msg23832533,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-31 17:59:12,darwinbravais,Newbie,56,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Guys, what do you think about the ICO? how promissing the project is?",False
45,msg23836093,https://bitcointalk.org/index.php?topic=2170770.0,msg23825751,3501,Announcements (Altcoins),2017-10-31 19:07:01,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,   Thank you! If you have any question feel free to post it here or join our telegram channel,False
46,msg23836173,https://bitcointalk.org/index.php?topic=2170770.0,msg23827838,3501,Announcements (Altcoins),2017-10-31 19:08:47,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Indeed, SmartOne have worked very hard to build a great team! Thank you very much for the kind words. It's really appreciated",False
47,msg23836244,https://bitcointalk.org/index.php?topic=2170770.0,msg23830190,3501,Announcements (Altcoins),2017-10-31 19:10:50,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,   Welcome aboard! Please do and join our Telegram Channel to interact with all the team if you have any questions.,False
48,msg23866372,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-01 11:07:03,agng27,Full Member,280,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"very exciting, the new breakthrough of smartone, which is trying to present a legal solution for the crypto community, hopefully with the success of this project later, the community especially in the world of crypto more secure and protected from cheating and risk of losing their assets",False
49,msg23932648,https://bitcointalk.org/index.php?topic=2170770.0,msg23866372,3501,Announcements (Altcoins),2017-11-02 14:54:41,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi agng27,  Thank you very much for your great comment.",False
50,msg23982662,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-03 14:01:19,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,WHITELISTING PHASE NOW OPEN: https://legaltoken.io/  Proceed with your SMS verification now and be ready for the Token Sale on the 6th of November. For more info : SmartOne launches in house Dapp and starts whitelisting phase,False
51,msg24094012,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-05 22:17:53,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,LATEST NEWS: SmartOne Announces Date Changes for the Beginning of its ICO: 15th of November.  For more info : https://newsroom.smartone.legal/smartone-announces-date-changes-for-the-beginning-of-its-ico-15th-of-november-5d63970f91e8,False
52,msg24185099,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-07 15:58:31,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"SmartOne is the Co-Host and Partner of the upcoming d10e; known for the BIC which currently has approximately 100 individual members with more than $2 billion in digital assets under management; in Davos, Switzerland.  https://newsroom.smartone.legal/leading-blockchain-conference-held-in-switzerland-for-the-first-time-d10e-in-davos-ef6c8e8d4bc0  Join our Telegram channel for a special offer!",False
53,msg24227503,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-08 11:18:05,forsemimajor,Newbie,18,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hello, suppose the project is a total success and meets its highest objectives!",False
54,msg24237876,https://bitcointalk.org/index.php?topic=2170770.0,msg24227503,3501,Announcements (Altcoins),2017-11-08 14:38:44,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi forsemimajor,  Thank you very much for your support!",False
55,msg24237947,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-08 14:40:09,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Here is  the link to the recent AMA session from Bitcoin Association Switzerland with our team.  Bitcoin Association Switzerland with SmartOne,False
56,msg24362704,https://bitcointalk.org/index.php?topic=2170770.0,msg24094012,3501,Announcements (Altcoins),2017-11-10 17:45:55,examplens,Legendary,1582,1044,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,   You move the beginning date of ICO to 15th Nov. But i can't find how long it will last. When is the end of the ICO date?,False
57,msg24363753,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-10 18:10:25,jznsamuel,Member,122,10,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,Are you folks on steemit now ?  https://steemit.com/@smartonelegal,False
58,msg24460174,https://bitcointalk.org/index.php?topic=2170770.0,msg24362704,3501,Announcements (Altcoins),2017-11-12 15:29:22,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"    Hi examplens,  The ICO/TGE will last until the 29th of November.",False
59,msg24460283,https://bitcointalk.org/index.php?topic=2170770.0,msg24363753,3501,Announcements (Altcoins),2017-11-12 15:31:38,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi jznsamuel,  Yes we now active on Steemit.  https://steemit.com/@smartonelegal",False
60,msg24460687,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-12 15:39:37,MustDream,Newbie,56,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hello, interesting project. You will help only within Switzerland?",False
61,msg24468316,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-11-12 18:24:09,Sarisang,Sr. Member,784,250,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,a great project because it identifies with the crypto world much less now seldom moving projects in the field of the law of crypto currency. quite promising and while I will see updated information later  ,False
62,msg23204751,https://bitcointalk.org/index.php?topic=2170770.0,msg23183693,3501,Announcements (Altcoins),2017-10-18 20:11:43,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"    Hi rindo,  Thanks you for your translation, great work.",False
63,msg23251690,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-19 19:36:29,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hey guys,  Quick reminder, the TGE will start the 30th of October. please refer to the link below for more explanation.  https://newsroom.smartone.legal/smartone-token-launch-postponed-to-the-30th-of-october-7bfcd2f5a6a9  If you have any question regarding the launch or anything else the project, feel free to ask them here. Myself or a member of SmartOne team will be happy to answer it.",False
64,msg23290560,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-20 20:17:27,Jurgen,Sr. Member,462,252,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,The Dutch announcement thread is now online: https://bitcointalk.org/index.php?topic=2294978,False
65,msg23324931,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-21 15:44:43,Misskrypt,Newbie,45,0,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hi everyone,  For those of you who would prefer the ANN thread in french, i will be managing it right here We can have a great discussion about SmartOne and you can ask me all your questions.  See you there!   Bonjour tous le monde,  Si vous le préférez, vous pouvez rejoindre le fil d'annonces en français juste ici Il me fera plaisir de répondre à toute vos questions concernant SmartOne.  On se voit là-bas!",False
66,msg23333605,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-21 19:39:37,SpringfieldM1A,Hero Member,966,550,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"I wonder what this project will do. Can we hire lawyers who understand the blockchain system through this system? If so, it would be great. Thus, through lawyers, the blockchain system would spread to the world by legal means and bitcoin gains confidence.",False
67,msg23333907,https://bitcointalk.org/index.php?topic=2170770.0,msg23333605,3501,Announcements (Altcoins),2017-10-21 19:49:39,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi SprinfieldM1A,  Thanks for your interest in SmartOne. We are building a marketplace for legal advice, automated document preparation and individual legal consulting, payable with the LEGAL (LGL) token.",False
68,msg23334254,https://bitcointalk.org/index.php?topic=2170770.0,msg23324931,3501,Announcements (Altcoins),2017-10-21 20:01:48,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi Misscrypt,  We appreciate your contribution in SmartOne Legal. great work!",False
69,msg23334459,https://bitcointalk.org/index.php?topic=2170770.0,msg23290560,3501,Announcements (Altcoins),2017-10-21 20:08:53,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi Jurgen,  Thanks again, we appreciate the time and effort that our bounties put in SmartOne!",False
70,msg23409215,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-23 12:04:12,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hello everyone,  With the goal to always improve and know our community; SmartOne is doing its first public survey.  We would really appreciate if you could take the time to answer the brief questions listed below as this will allow us to have a better understanding of the current state regarding our project.  SmartOne Public Survey",False
71,msg23446439,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-24 06:59:15,silvestar,Legendary,1134,1002,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"It was a project I followed. They gave me a professional impression. Especially in the area of the block chain, they are handed to a different area. I think that the block chain market, which countries are jamming for legal purposes, will be able to eliminate the need for law. They underlined the fact that the project originated in Switzerland and it was told that many crypto moneys were developed by Swiss origin. It may be the backbone of the block chain market.",False
72,msg23459882,https://bitcointalk.org/index.php?topic=2170770.0,msg23446439,3501,Announcements (Altcoins),2017-10-24 12:30:02,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi silverstar,  Thanks for your interest in Smartone. This is exactly what SmartOne is creating in the crypto community, an easy access to legal services via their marketplace. And to tell you a bit more, the Switzerland city (Zug), where many Crypto-based company come from, is called Crypto-Valley.",False
73,msg23518004,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-25 14:03:59,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hey guys,  Here I linked an interesting reading about SmartOne in Smith + Crown. Have a look!  Smith+Crown SmartOne",False
74,msg23542541,https://bitcointalk.org/index.php?topic=2170770.0,msg23333907,3501,Announcements (Altcoins),2017-10-26 00:09:17,SpringfieldM1A,Hero Member,966,550,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,   It's sound interesting. I have never seen a project like this before. It can sometimes be difficult to achieve success with blockchain technology in the field of law. But I'm sure it will see interest.  I hope it will be interested when it enter the market by investor.,False
75,msg23585244,https://bitcointalk.org/index.php?topic=2170770.0,msg23542541,3501,Announcements (Altcoins),2017-10-26 18:30:30,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"    Hi SpringfieldM1A,  Thank you, very appreciated. Actually for most part we are already up and running.",False
76,msg23686093,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-28 18:54:36,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"Hey everyone!  Quick reminder, The TGE launch in 2 days! You can register for a verification and get a 10% bonus on phase 1.  Register on our website SmartOne.Legal",False
77,msg23788119,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-30 21:46:45,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"SmartOne’s Token Launch Whitelist will therefore begin on the 31st of October. For more info you can read the official press release, follow the link below :   https://medium.com/@smartonelegal/smartone-setting-new-kyc-standards-whitelist-addition-and-prolonged-ico",False
78,msg23789859,https://bitcointalk.org/index.php?topic=2170770.0,msg23789674,3501,Announcements (Altcoins),2017-10-30 22:43:07,DarkGoddess,Full Member,224,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,   Read the ann yourself or are you not really interested in the project?,False
79,msg23791808,https://bitcointalk.org/index.php?topic=2170770.0,msg23789674,3501,Announcements (Altcoins),2017-10-30 23:58:17,Phil.B,Full Member,185,100,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,"   Hi packingintestine,  You can go on our bounty thread, Here is the link ;  SmartOne Bounty Thread  All the program and the rules are describe.  Thank you.",False
80,msg23823425,https://bitcointalk.org/index.php?topic=2170770.0,,3501,Announcements (Altcoins),2017-10-31 14:56:28,ICOnow,Member,317,10,,[ANN] SmartOne | Legal Solutions for the Crypto Community | Bounty,  SmartOne ICO listed on ICOnow.   http://iconow.net/smartone-ico-listed/,False
