id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
11,msg27688883,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-01-08 05:54:59,anggada18,Full Member,490,101,,WIRELINE | The Business Application Exchange |,bounty is closed! what is still running to continue .. no news announced about token distribution .. has been so long and very waste of time waiting for distribution of tokens,False
12,msg28008773,https://bitcointalk.org/index.php?topic=2075983.0,msg27688883,8886,Announcements (Altcoins),2018-01-12 21:14:05,elisabetheva,Full Member,770,100,,WIRELINE | The Business Application Exchange |,"   it seems there has been no recent news for this project, whether I missed or did not have any news. waiting for news and information from who may be more understanding, convinced that the team is doing the best.",False
13,msg29023451,https://bitcointalk.org/index.php?topic=2075983.0,msg28766169,8886,Announcements (Altcoins),2018-01-27 09:52:51,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"     hi Lucas do we have any update on the token sale and the future of the project? this is the best time to involve in an ICO, the idea is good, why the team is not making some actions?",False
14,msg30106343,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-12 00:48:06,magisterr,Sr. Member,854,259,,WIRELINE | The Business Application Exchange |,"Why no link to Linkedin profiles? Not on the site, not in the whitepaper... Site looks like non-informative as well.",False
15,msg30173863,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-13 01:25:41,Karitra1,Sr. Member,644,251,,WIRELINE | The Business Application Exchange |,This campaign is end or no?,False
16,msg30180578,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-13 05:16:29,yvesmarquez11,Newbie,98,0,,WIRELINE | The Business Application Exchange |, I hope investors and developers will be more interested in this project because I think it can be applied in our life.hope to succeed,False
17,msg30181491,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-13 05:44:27,icocash,Newbie,81,0,,WIRELINE | The Business Application Exchange |,Any good news?,False
18,msg30214002,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-13 15:11:23,freshstrokes,Newbie,2,0,,WIRELINE | The Business Application Exchange |,Looks like a very interesting project. Any bounty?,False
19,msg30586326,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-19 04:00:46,Jn_,Newbie,43,0,,WIRELINE | The Business Application Exchange |,"Hello wireline team, I am looking to invest this project. and when is token distribution and hard cap?",False
20,msg30588810,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-19 05:25:16,jolinahermosa25,Newbie,112,0,,WIRELINE | The Business Application Exchange |,"waiting more update about this project,i want join in the bounty if it's possible,ill keep my eye on it ;)hope your success team",False
21,msg30589093,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-19 05:34:24,soonappa,Newbie,21,0,,WIRELINE | The Business Application Exchange |,"Looks like an interesting project, waiting for more information.",False
22,msg30856081,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-02-22 19:49:21,Flodner,Sr. Member,770,271,,WIRELINE | The Business Application Exchange |,"So what happened to project? I understand that most probably it's dead and nobody will receive bounties, but still it's interesting to know what happened",False
23,msg33436047,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-03-29 10:39:43,shewasfourteen,Sr. Member,686,261,,WIRELINE | The Business Application Exchange |,Kinda alive,False
24,msg33586043,https://bitcointalk.org/index.php?topic=2075983.0,msg33578715,8886,Announcements (Altcoins),2018-03-31 10:04:43,devilzero,Member,252,13,,WIRELINE | The Business Application Exchange |,   There should be no bonus. The bounty campaign ended and no payment was seen. It seems that the project is in a bottleneck.,False
25,msg35612410,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2018-04-26 07:10:02,Trcream,Jr. Member,164,2,,WIRELINE | The Business Application Exchange |,Any updates on this project? They have been on stealth mode for a while now? Maybe they are having problems or just waiting for the right timing?,False
26,msg24399183,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-11 12:12:00,Adhichan,Full Member,588,100,,WIRELINE | The Business Application Exchange |,"I believe this project will be successful, ico has ended on 31 october, now we are just waiting for information when the bet will be updated and the distribution of the prize",False
27,msg24465967,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-12 17:28:58,taildown,Newbie,40,0,,WIRELINE | The Business Application Exchange |,How long ICO will run dev?,False
28,msg24643775,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-15 19:51:48,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Founder and CEO Lucas Geiger weighed in on #microservices at Devcon 3  http://blog.streamr.com/2017/11/devcon3-roundup/,False
29,msg24708365,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-16 23:22:16,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"Manager, people are asking you specific questions for the progress of your project. instead of replying, you are posting news!  its like that you are not seeing ALL the messages and you are acting in your own world.  FOUNDER of wireline change manager",False
30,msg24752684,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-17 17:36:32,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi Wireliners! The new Blog: When the #blockchain was young ... https://medium.com/@wireline/when-the-blockchain-was-still-young-ca97f06a9c9b,False
31,msg24792536,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-18 14:19:33,faust666,Sr. Member,672,252,,WIRELINE | The Business Application Exchange |,"Dear manager, I did all the work, but I had a grief Twitter facebook, my wallet was broken by swindlers, replace the old one with a new one, I thank you faust666 Bitcointalk link https://bitcointalk.org/index.php?action=profile;u=1007126 ETH  0x40fb4cb64B25B38CDeFf9e1E4f9b83572C2a55fE",False
32,msg25090038,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-23 16:32:33,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,CEO Lucas Geiger's advice for folks new to #cryptocurrencies : Educate yourself!  https://cointelegraph.com/news/5-tips-for-new-bitcoin-investors via @Cointelegraph   Happy Thanksgiving!,False
33,msg25095837,https://bitcointalk.org/index.php?topic=2075983.0,msg25090038,8886,Announcements (Altcoins),2017-11-23 18:38:16,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"   When CEO Lucas Geiger's is going to advice us, the people that still support and promote wireline, about the future of the project and the finalization dates of ICO and bounty program!",False
34,msg25310120,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-27 12:57:09,Adhichan,Full Member,588,100,,WIRELINE | The Business Application Exchange |,"hey dev, where are you ?? are you busy, how about WIRELINE, ico and campaign prizes, please give us information on your main tred",False
35,msg25323542,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-27 16:27:17,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,CEO Lucas Geiger on the importance of educating yourself on #blockchain before buying cryptocurrencies.  https://medium.com/@wireline/the-key-to-crypto-investing-is-understanding-the-blockchain-8c07c2efbea7,False
36,msg25334486,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-27 20:05:51,dspencer,Member,126,10,,WIRELINE | The Business Application Exchange |,"I like how you're promoting the idea of uniting customers, applications, software engineers and the market. This is an impressive achievement to do so, hope it will have been worth the time and money!",False
37,msg25390933,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-28 18:00:30,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hey Wireliners! Here's a project we're very excited about.  This Friday in Brooklyn we are sponsoring DECENT.org’s intro to #ethereum programming workshop.  Deets: https://medium.com/@wireline/wireline-to-sponsor-decent-orgs-intro-to-ethereum-programming-workshop-7eafd96c4da2,False
38,msg25430950,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-29 12:12:21,dikan,Full Member,270,100,,WIRELINE | The Business Application Exchange |,I have question. this ico has finished continuously when the distribution of bounty sosmed. why no news at all. when is the distribution? Please explain,False
39,msg25735382,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-04 16:55:09,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Happy Monday, Wireliners! Amazon unveils its #serverless applications tool, providing a timely boost to Wireline #ethereum  https://medium.com/@wireline/amazon-unveils-its-applications-tool-providing-timely-boost-to-wireline-48e58cfeb0d3",False
40,msg25779413,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-05 11:56:57,ALEX765,Member,364,10,,WIRELINE | The Business Application Exchange |,Looks like a good project,False
41,msg25911023,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-07 12:12:12,Yourodiviy,Full Member,644,100,,WIRELINE | The Business Application Exchange |,When will stakes be counted for facebook and twitter bounty campaigns?,False
42,msg25911561,https://bitcointalk.org/index.php?topic=2075983.0,msg25911023,8886,Announcements (Altcoins),2017-12-07 12:21:50,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"   Hi Youro  Check at this information, Many of us are worried about this because we had spend a great amount of time doing the promote for this project  Really hopes to go well  https://bitcointalk.org/index.php?topic=2078620.msg25358172#msg25358172",False
43,msg26392524,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-15 19:11:40,marilouadrie,Member,112,10,,WIRELINE | The Business Application Exchange |,I'd be right happy to wish Wireline's team good luck!,False
44,msg26637443,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-20 03:11:08,vladislav.o,Full Member,308,100,,WIRELINE | The Business Application Exchange |,Can someone give a concise answer what is happening ?  I would not want to just once again simply spin the project ....  Patience and good luck ....,False
45,msg26638727,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-12-20 03:54:32,Wasimalik,Full Member,574,100,,WIRELINE | The Business Application Exchange |,"Very interesting Project, Reserved Urdu Translations, I request to confirm my reservation by sending me PM here  or at telegram, Thanks My Telegram: Wasimalik  My recent work,  AMLT: https://bitcointalk.org/index.php?topic=2573116.msg26213689#msg26213689  DIMPAY: https://bitcointalk.org/index.php?topic=2542221.msg25925876#msg25925876Da Daneel: https://bitcointalk.org/index.php?topic=2519330.msg25734722#msg25734722",False
46,msg23056032,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-15 18:58:59,oscarrsm,Full Member,322,101,,WIRELINE | The Business Application Exchange |,this is a great development on this project. Im sure many investor will look into this project to invest.It has a great potential  in the future of cryptocurrency!,False
47,msg23193370,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-18 15:28:38,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Big news, friends:  Wireline, Qtum ink agreement to build next generation #opensource cloud-computing platform  https://www.chipin.com/wireline-qtum-next-generation-cloud-computing/",False
48,msg23201846,https://bitcointalk.org/index.php?topic=2075983.0,msg23196747,8886,Announcements (Altcoins),2017-10-18 18:51:01,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"Can please answer me the question below, posted also in the  bounty thread  thank you   ",False
49,msg23292655,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-20 21:25:07,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Happy Friday, friends.  Our latest blogpost is up https://medium.com/@wireline/where-the-oracle-lower-case-o-thrives-a6ee76cdbf24",False
50,msg23296061,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-20 23:36:23,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"Happy Friday also to you  Can you please give an answer about the dates mentioned below!  At the first page of the bounty thread is written that the Bounty will End on 31st of October, but in the signature spreadsheet the counted weeks are reaching December.  Is this correct?",False
51,msg23301050,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-21 03:55:50,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Founder and CEO Lucas Geiger on #bitcoin at $100B and its still-vast room for growth.  https://www.forbes.com/sites/cbovaird/2017/10/20/bitcoin-is-now-worth-more-than-100-billion/#59c7b9f242c4,False
52,msg23495233,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-25 05:18:27,dikan,Full Member,270,100,,WIRELINE | The Business Application Exchange |,how to calculate the stake,False
53,msg23702168,https://bitcointalk.org/index.php?topic=2075983.0,msg23649691,8886,Announcements (Altcoins),2017-10-29 05:53:47,Andrey Smirnov,Sr. Member,266,250,,WIRELINE | The Business Application Exchange |,  This link does not work,False
54,msg23703954,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-29 07:01:24,dss,Newbie,7,0,,WIRELINE | The Business Application Exchange |,Wait for updated link,False
55,msg23839945,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-31 20:48:11,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,No updates at all... Are the stakes of the bounty participants going to be paid?  At least you should inform the people that gave their support to the project,False
56,msg23842417,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-31 22:02:25,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hi Aegean.  Our bounty manager is ifram_pak10, who can be reached here or on Telegram.  Hope that helps.  Douglas Miller Wireline.io",False
57,msg23861780,https://bitcointalk.org/index.php?topic=2075983.0,msg23842417,8886,Announcements (Altcoins),2017-11-01 09:15:07,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"   Hi Douglas  Thanks for your answer ifram_pak10 is absent since many days ago, as you can check at the bounty thread many questions are unanswered  https://bitcointalk.org/index.php?topic=2078620.320  You are posting positive news regarding the project but a lot of people are complaining on the other side. This is frustrating They have spend hours for promoting this project, someone has to give them some answers and of course pay them for what they have done until now",False
58,msg23892251,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-01 20:03:56,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hi Wireliners! New blog post is up  If you're reading this blog post on #ethereum and #blockchain , you're likely in the minority https://medium.com/@wireline/quick-name-a-currency-that-starts-with-e-2b8b0fe841b8",False
59,msg23970896,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-03 09:39:01,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,CEO Lucas Geiger cites hard fork as #Bitcoin cash approaches highest In 2 months via @forbes  https://www.forbes.com/sites/cbovaird/2017/11/02/bitcoin-cash-approaches-highest-in-2-months/#36fb28db6c74,False
60,msg23974289,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-03 10:56:02,shewasfourteen,Sr. Member,686,261,,WIRELINE | The Business Application Exchange |,That project deserves more attention. Maybe you can get more attention if you can get listed on some of those ICO-Listing Sites.,False
61,msg23992336,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-03 17:33:16,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"New blog post, Wireliners!  https://medium.com/@wireline/in-joining-with-qtum-a-hub-is-born-2e2651a69353",False
62,msg24043686,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-04 20:04:41,Aegean Skipper,Full Member,378,126,,WIRELINE | The Business Application Exchange |,"Code: DATES  Public Pre-sale Starts: Oct 16th Public Crowdsale Starts: Oct 23rd [font=Verdana][b]Bounty Ends Oct 31[/b][/font] Trading Begins Jan 15.  Your announcement at the first page is mentioned that Bounty Ends Oct 31 Is the bounty ended? Shall we stop tweets, signature, facebook and move on our next project?",False
63,msg24065761,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-05 10:29:24,dikan,Full Member,270,100,,WIRELINE | The Business Application Exchange |,When distribution of bounty sosmed?,False
64,msg24195630,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-07 19:45:20,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi Wireliners! Just FYI we do not use the Parity Wallet and the recent issue does not affect us. All good!,False
65,msg24210477,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-11-08 03:53:04,dikan,Full Member,270,100,,WIRELINE | The Business Application Exchange |,What is bounty the end,False
66,msg21654643,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-09 04:01:14,bantalguling,Full Member,336,100,,WIRELINE | The Business Application Exchange |,I see this project has good management prospect also dev suda project is very experienced in terms of building a project,False
67,msg21700824,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-10 17:20:53,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi friends. Wireline's new blogpost is up. We'd love to hear what you think.  https://medium.com/@wireline/three-faces-of-e-f8d1cb549f5a,False
68,msg21846844,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-14 23:39:45,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Our co-founder Lucas Geiger asked to weigh in for this story in Forbes on Litecoin  https://www.forbes.com/sites/cbovaird/2017/09/14/litecoin-prices-plunge-as-crypto-markets-suffer-sell-off/#37ed924f49bc,False
69,msg21879647,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-15 22:40:01,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hello all you Wireliners! New blog post is up. Let us know what you think!  https://medium.com/@wireline/bubblicious-fe4ad1d59b5d,False
70,msg21906747,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-16 18:44:20,abdulmozadm,Newbie,88,0,,WIRELINE | The Business Application Exchange |,"To give real service, you must add something which cannot be bought or measured with money, and that is sincerity and integrity.",False
71,msg21907393,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-16 19:09:19,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi friends ... See what Lucas Geiger has to say about the crypto recovery.  https://www.forbes.com/sites/cbovaird/2017/09/15/bitcoin-prices-surge-more-than-25-as-cryptocurrencies-recover/#703452e267ef,False
72,msg21941583,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-17 21:03:43,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,First Iteration of Ethereum Metropolis Hard Fork to Appear Monday  https://cointelegraph.com/news/first-iteration-of-ethereum-metropolis-hard-fork-to-appear-monday,False
73,msg21941995,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-17 21:25:18,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hey friends.  If you own real estate, great or small, you know that it has ancient traditions and a crypto code of its own.  Enter the blockchain ...  http://www.investopedia.com/news/how-blockchain-technology-changing-real-estate/  Peace!",False
74,msg22051136,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-20 23:07:12,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hi friends: Couple of updates for you.  First: Founder Lucas Geiger was once again featured in Forbes in a story about the rebound in Cryptocurrency prices.  https://www.forbes.com/sites/cbovaird/2017/09/19/cryptocurrency-bounces-back-as-trader-sentiment-improves/#1862888dc9a5  Second: Our new blog post is up, on Microservices.  Check it out:  https://medium.com/@wireline/lets-talk-about-microservices-fd8e35631e34",False
75,msg22217712,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-25 20:06:04,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi friends. Wireline Founder and CEO Lucas Geiger is again interviewed by Forbes to discuss China and recent bitcoin pricing.  https://www.forbes.com/sites/cbovaird/2017/09/24/bitcoin-trades-sideways-as-investors-look-to-china/#4319c92b6e43  Peace,False
76,msg22291104,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-27 18:39:28,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"NEW BLOG IS UP! Friends, meet Massimo DiPierro, a Wireline adviser and the professor you always wanted ...  https://medium.com/@NoDougButDoug/wireline-open-source-and-the-prof-fe6eadb56156",False
77,msg22335380,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-28 20:39:37,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Friends ... Our new blogpost is up.   The Holy Grail of app development  https://medium.com/@wireline/the-holy-grail-of-app-development-20281b0d18bb,False
78,msg22438126,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-01 15:53:42,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Happy Sunday friends!  Wireline Founder and CEO Lucas Geiger discusses Hong Kong and #cryptocurrency in the South China Morning Post.  http://www.scmp.com/business/banking-finance/article/2113392/hong-kong-fast-developing-cryptocurrency-centre,False
79,msg22599052,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-05 14:13:01,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Friends!  Our new blog post is up... It's so impressive Medium described it as ""A two-minute read""  https://medium.com/@wireline/the-swiftest-versus-the-smartest-936bd6390447",False
80,msg22771440,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-09 16:49:00,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Happy Monday friends. New blog post is up about our expert adviser, Massimo DiPierro, and his work with young #OpenSource developers!  https://medium.com/@wireline/at-depaul-developing-new-developers-2b07c46ad021",False
81,msg22917065,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-12 16:16:39,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Hi Friends ...  Wireline founder Lucas Geiger has written an essay on Oracle's move into the #blockchain world. Good read!   https://www.blockchaintechnology-news.com/2017/10/12/oracles-blockchain-move-really-good-thing-enterprise/,False
82,msg22976836,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-13 21:39:57,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Happy Friday everyone. Our new blog post is up ...  Dubai is using the blockchain to maintain its place on the global vanguard  https://medium.com/@wireline/reinvention-2-0-1384d0ae9ccb,False
83,msg23024016,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-15 01:53:50,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,Wireline CEO Lucas Geiger on how #OpenSource communities are influencing Big Tech  https://www.technewsworld.com/story/84881.html,False
84,msg23024520,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-15 02:21:26,sanbashiyi,Legendary,910,1001,,WIRELINE | The Business Application Exchange |,"is that ico have done? i can not see any detail about the ico in the official website, and how many fund raise at present?  thanks",False
85,msg23055728,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-10-15 18:50:25,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"The New York Post, for those who are unfamiliar, is pretty unique. It's almost several newspapers. It's part right-wing rag (it's a Rupert Murdoch vanity label), part historical treasure (it was founded by Alexander Hamilton as a way to smear and answer smears by Thomas Jefferson) part sports bible all wrapped up surrounding a surprisingly good business section.    http://nypost.com/2017/10/14/bitcoin-is-doing-well-despite-what-dimon-wants-you-to-think/",False
86,msg21482361,https://bitcointalk.org/index.php?topic=2075983.0,,8886,Announcements (Altcoins),2017-09-03 22:29:12,wireline,Jr. Member,51,10,,WIRELINE | The Business Application Exchange |,"Hi! Speak to our bounty manager, irfan_pak10",False
