id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
11,msg44271105,https://bitcointalk.org/index.php?topic=4824028.0,msg44225068,761,Announcements (Altcoins),2018-08-18 05:24:03,anobtc,Member,714,12,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"  There is a thread in Scam accusation board about this project and marlboroza has tagged machineskill of this project. He/she said that he will have an answer for this, but I think everything was clear.",True
12,msg44380603,https://bitcointalk.org/index.php?topic=4824028.0,msg44271105,761,Announcements (Altcoins),2018-08-19 23:57:31,chocolah29,Full Member,560,128,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,   It's good that someone found this early so many can avoid this shitty ico.  I also saw their website and their roadmap is ridiculous like somewhere on August 2018 they popped up in the market and started this whole thing. Like WTH? They'd come out from nowhere.  Disclaimer: Too bad I'm not good in inserting photos so I can't provide it. Just try to look at their website and be entertained.,True
13,msg44380804,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-20 00:08:52,EastSound,Sr. Member,1218,268,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I really can't believe that you guys actually just posted random things on your roadmap. There is no even a slightest details and explanation, this seems another scam or shady ICO.",True
14,msg44533341,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-23 01:57:43,susan manning,Copper Member,52,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I think this is a good project, a clear direction, worth pursuing, hope the development team can go far in the future. have project airdrop or bounty ?",True
15,msg44533456,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-23 02:03:23,ARENA-DEV,Copper Member,42,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Promising looking project, I hope they stick to the roadmap. I will keep an eye on it",True
16,msg44534412,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-23 02:47:59,tukanglas,Newbie,140,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,a project with a good concept has a great team. I hope the sales can reach the hardcap target and the project is successful in getting investor support.,True
17,msg44553528,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-23 11:59:41,benres,Full Member,476,102,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,This is a good project for every human who is using social media without any back pay from the multi billion companies who own this present social media platforms with multi billion generating platforms. I will be keeping watch on this project and ecosystem and join the Blockkonect community!,True
18,msg44593803,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-24 07:53:16,omar hashim,Jr. Member,266,1,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Blockkonnect is the worlds first blockchain technology and social network platform connecting crypto related people and uniting them under one roof. Blockkonnect is the first ultimate solution ever which provides you with tonns of features you ever wanted on a single platform. You'll find people with similar interests as yours,such as blockchain technology and cryptocurrency.",True
19,msg44991583,https://bitcointalk.org/index.php?topic=4824028.0,msg44200941,761,Announcements (Altcoins),2018-08-31 18:33:09,meejay,Full Member,630,100,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"   Good work! Thanks for the hard work in the name of community.  Regards,",True
20,msg45227823,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-09-05 12:18:52,swamik,Newbie,14,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Congratulations!! I am pleased to inform that Blockkonnect platform has been shortlisted and added to our listing:  In case of any changes, feel free to revert back with the proposed changes to be made to hello@allcoinposts.com   Best Regards,  https://www.allcoinposts.com/icodetails?q=Blockkonnect",True
21,msg45642845,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-09-13 18:07:49,Gabriellla,Newbie,218,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,This is a great project from a great idea. I appreciate the way the team works. Wish the project a success,True
22,msg43683485,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 02:51:36,junforever,Full Member,434,100,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"If you have a bounty available for spanish translation and/or for promoting your project(in english and/or spanish crypto channels)  and/or moderate your discord/telegram english and/or spanish project´s channels, I would like to reserve it!, this is my portfolio and my previous works and the list of crypto channels where I can promote your project  http://bit.ly/2HvGwNx  Please let me know if you are interesting with a pm, thanks and good luck with your project!",True
23,msg43684015,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 03:13:02,basicbasiccha,Newbie,91,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"  blockkonect  has set up a group of early explorers who have many years of experience and technology of block chain, and strive to create a decentralized platform for block chain transactions, and develop block chain solutions for real world and online market applications.",True
24,msg43684658,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 03:38:30,david.super,Newbie,101,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Great project, it integrates the most advanced  technology in social software, so that people can have a better experience! And to maximize the protection of users' privacy! I hope this project will be released as soon as possible!",True
25,msg43684873,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 03:46:08,tippytoes,Sr. Member,896,257,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"What can I say? Reading the first paragraphs of your OP gives me the impression that you are highly motivated to do this project. Now, let's see if you can achieve even half of those ambitions...",True
26,msg43685609,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 04:15:34,Romanlevi1980,Newbie,70,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Now there are a lot of social networking projects on blockchain, what distinguishes your project from the rest? What tools will attract users? And how will you prevent the creation of fake accounts? cause i see a lot of project like this.",True
27,msg43692843,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 07:41:51,amberthomas,Newbie,82,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"blockkonnect  is a new social network with the advantage of being innovative and easy to use which connect cryptocurrency community together This social network integrates the world's first physical size and Blockchain technology together. It is an advanced social network with the advantage of being associated with blockchain technology  and virtual reality support to provide users with a unique, fun and secure experience. I believe this project will be very successful and create a completely new inspiration in the field of social networking",True
28,msg43694200,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 08:12:59,Ethannecessary1760,Jr. Member,94,2,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I think your project will attract more investors because your major method of promotion is social media. I can see how you promote your ico by connecting with your audience in a meaningful way such as  Facebook page, Twitter and Instagram profiles",True
29,msg43697382,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 09:18:05,LionelRobinson,Newbie,82,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option, My question is how blockkonnect help with International transactions? Any clearer info?,True
30,msg43697863,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 09:29:01,gwyncox.81,Newbie,84,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"the team look very professional, but do you have a plan to make a bounty campaign ?",True
31,msg43698836,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 09:47:53,leoasdnedc,Newbie,59,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option, What can you do to move money around the world almost instantly with zero cost? I just think this is not an easy problem.,True
32,msg43699445,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 10:00:15,CurtisEvans,Newbie,82,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"It’s cool idea to let everyone access Blockkonnect, It would make more people interesting about your project.",True
33,msg43699844,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 10:07:37,BellamyWilliams,Newbie,74,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I saw in your whitepaper that Blockkonnect offers a platform that everyone can use freely, it gives young people the opportunity to share information among themselves in any way very easily. That sounds great. Hope this project can go far.",True
34,msg43700184,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 10:15:18,Max_fee,Newbie,75,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option," I am really interested in social media. That’s why I come here and after reading your white paper and finding info about your project, i think i will give it a try.",True
35,msg43700508,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 10:22:52,Tailor_,Newbie,47,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Your project looks very impressive, your all creatives, idea, implementations, purpose and the team work was awesome. I think this is perfect project for some people who are interested for investment and it will be a also helpful some users who are searching for specific niche. I hope it will be a great project in the future. Well done the hole team and all the best for the future.",True
36,msg43700522,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 10:23:19,WhileOscar2018,Newbie,54,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,the approach of the team is very professional. I can see its bright future. I am waiting to be a member of your project whenever you launch.  I will follow your news,True
37,msg43717539,https://bitcointalk.org/index.php?topic=4824028.0,msg43685609,761,Announcements (Altcoins),2018-08-08 15:29:58,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"   our project is completely unique, Blockkonnect has implemented many featured tools with itself which you can never get in other platforms,Hence this makes the Blockkonnect project different and unique among all. Here are those key features:  DISCUSS — Here at Blockkonnect you can create your own threads, discuss according to your own wish on your favourite topics and earn according to your rank. TIP — Blockkonnect is the only platform which provides an opportunity to reward tips to posters in the form of XBT tokens if you find the post is worthy or satisfied with users post or someone’s answers. UPVOTE — You can upvote answers which can motivate others for writing even better next time. PROMOTE — You can promote and advertise your projects by paying XBT tokens and all those XBT tokens wil be rewarded to the posters for their activities and activeness IMPORTANT — You can put your important queries and questions in Request Zone.Where interested people can have a look and answer those questions,its similar to quora but here both posters and replier will earn XBT tokens. TRENDING — We keep a trending list which will show those topics and threads being more discussed about people according to our algorithm.  i would like to request you to please read our litepaper once its in short and simple way..for the prevenction of fake accounts we will block duplicate ip..one ip one account we wil provide.if anyone uses wifi they wil have single ips so we will ask them to submit kyc..",True
38,msg43717885,https://bitcointalk.org/index.php?topic=4824028.0,msg43697863,761,Announcements (Altcoins),2018-08-08 15:36:03,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,   yes we have bounty campaign please visit www.blockkonnect.com/bounty to participate in campaign,True
39,msg43748646,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-09 06:16:39,bongbong2014,Jr. Member,168,2,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Blockkonnect is slowly developing into a hub,for technology and blockchain related stuff and its going to be an interesting platform in future as well.  It’s nothing less than a revolutionary in its field which will remain highlighted for its uniqueness. Users can share their opinions and connect with each other at the same time. Follow each other, motivate through tips.",True
40,msg43748759,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-09 06:19:13,HungHipp,Newbie,110,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option, i always follow some Famous cryptocurrency people in linkedin and it take a lot of time. If blockkonnect can work like they said it will be connects crypto related people and uniting them under one roof. it is very convenient .,True
41,msg43768695,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-09 13:03:41,tuansyho2,Newbie,182,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Please let me know if you are interesting with a pm, thanks and good luck with your project!",True
42,msg43523246,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-05 13:44:15,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"https://i.imgur.com/37XSUpi.png Blockchain Social Network Platform      Blockkonnect is the worlds first blockchain technology and social network platform connecting crypto related people and uniting them under one roof. Blockkonnect is the first ultimate solution ever which provides you with tons of features you ever wanted on a single platform. You'll find people with similar interests as yours,such as blockchain technology and cryptocurrency. Blockkonnect provides you a golden opportunity to monetize your own posts and comments to turn your passion into money, similar to something like AdSense in YouTube. We have a strong belief that we will remain top in dis sector forever, as our concept is unique. No other social platform provides you such an easy way for monetization.  https://i.imgur.com/nemkuma.png https://i.imgur.com/8J99FOy.png https://i.imgur.com/UR5vxGC.png  https://i.imgur.com/RTktzQZ.png https://i.imgur.com/EH0AUPr.png https://i.imgur.com/mYdqTxY.png  https://i.imgur.com/f1HOso8.png  https://i.imgur.com/63BAsza.pnghttps://i.imgur.com/xgiof5Z.png  https://i.imgur.com/pLwLMBn.pnghttps://i.imgur.com/GCOn4QH.png?1  Ethreum Contract Address 0x8912ec366e379d6dbb72d2b50a3297adb7b7f171                               https://i.imgur.com/BgPsc5x.png                           https://i.imgur.com/XqjgF3z.png?1https://i.imgur.com/NISqIzo.pnghttps://i.imgur.com/kSlsLqd.png  https://i.imgur.com/52QXN8G.png?1                              https://i.imgur.com/8TZItLu.png                              https://i.imgur.com/OUTmpqF.png                              https://i.imgur.com/5W6U36I.png                              https://i.imgur.com/39dXwkl.png                              https://i.imgur.com/gtRwkWV.png",True
43,msg43524674,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-05 14:02:46,anstarnet,Jr. Member,161,1,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,I would like to reserve RUSSIAN translation if you need. ------------------------------------------------------------------------ BitcoinTalk name: anstarnet BitcoinTalk profile link: https://bitcointalk.org/index.php?action=profile;u=1224565 Language: Russian Eth Address: 0x944ff8f203864448359536605f2b7c0a683abfd6 Email: anstarnet@gmail.com Portfolio :    https://docs.google.com/spreadsheets/d/1cDxNS8CCyADPNZT1KWkXSsNGWMoLpBKpbbiRmfAbA0k/edit#gid=0 Telegram: @Anstar (https://t.me/POS-MNode-StaR) Discord: Ansta#0230 or PM me,True
44,msg43529300,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-05 15:07:11,kaido19,Newbie,154,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"Very good faith, this is what attracted me, social media blockchain that connects crytocurrency enthusiasts into one space and becomes a large community, this will be a unique reference for those who want to know the world of cryto widely so that it can benefit and not get caught up in the big losses that often occur in newbies",True
45,msg43532581,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-05 15:53:14,kamar25,Jr. Member,164,1,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"social media is the fastest thing to find a community, but to find the same thing, it is very difficult, this project will greatly help make social media an important thing for crytocurrency and seek communities with the same passion, and with that get profit from there",True
46,msg43569655,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 06:50:45,BitPotus,Hero Member,980,568,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,So is this Tinder for Crypto Nerds?  This could be Tinder for Crypto Nerds....  You might have a bit of a problem though...  There won't be many ladies....it will be a sausage fest only....,True
47,msg43570275,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 07:06:28,tukanglas,Newbie,140,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"in my opinion, a very interesting project is a good concept. this project will get a good response from investors and many will buy tokens. yes, hopefully, ICO be successful and the project can be run.",True
48,msg43571422,https://bitcointalk.org/index.php?topic=4824028.0,msg43569655,761,Announcements (Altcoins),2018-08-06 07:30:19,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"   Hello Sir..! You have bit misunderstood our project, Blockkonnect is not like tinder but its a platform which connects Blockchain technology and crypto related people in a single platform for discussing and sharing knowledge..I would like to request you to please kindly go through our WHITE PAPER and LITEPAPER so that you can cleary understand the whole concept of this project and iam sure you wil find it very intresting. Thank you for having your valuable time.",True
49,msg43571656,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 07:35:03,jezus,Sr. Member,560,250,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,What have concept with token?,True
50,msg43573351,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 08:12:15,erzascalet,Newbie,168,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,A huge project without a doubt. As for my knowledge in this field I think the team can go far. I will keep my eyes on.,True
51,msg43576033,https://bitcointalk.org/index.php?topic=4824028.0,msg43571422,761,Announcements (Altcoins),2018-08-06 09:03:37,BitPotus,Hero Member,980,568,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,    connects Blockchain technology and crypto related people = FUCKING TINDER FOR CRYPTO.....  no need to go through your spiel...  it's just another  generic fucking scammy ICO.  regards.   ,True
52,msg43582392,https://bitcointalk.org/index.php?topic=4824028.0,msg43571656,761,Announcements (Altcoins),2018-08-06 11:07:29,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"  Blockkonnect token is the potential of the project. Its also a share of this project. Members who comments and discuss on website will get reward in token which will be bought from exchange by us from advertising revenue and these all term will lead the tokens price be maintained and almost high continuously.  Not only this members can tip XBT tokens each other for their worthy posts and suggestions.  I would like to request you to please go through our websites,whitepaper,litepaper.  Thanks.",True
53,msg43591937,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 14:04:58,BDCenter,Newbie,28,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,   What's wrong with your info in the first post? It's hard to read this stuff with all the mistakes. Edit this or you wont attract the investors..,True
54,msg43598240,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 15:52:04,Xalia,Newbie,266,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,This project looks very promising! I'll be waiting for ICO. Good luck to devs!,True
55,msg43598925,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 16:04:32,Namyri,Newbie,138,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I am interested in the project and what is there on the bonus signatures, avatar and twitter? What will they do and where will they start?",True
56,msg43599643,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 16:17:20,germsite,Sr. Member,884,253,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,The biggest problem is that your name reminds people of one of the biggest scams in crypto. I would come up with a more original name that distinguishes you from that scam. Your choice what to do but I don't think it's clever.,True
57,msg43602753,https://bitcointalk.org/index.php?topic=4824028.0,msg43599643,761,Announcements (Altcoins),2018-08-06 17:17:14,machineskill,Newbie,39,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"  Hello sir..!    We kept blockkonnect name because our project concept is like, its a platform which connects Blockchain and crypto related people in a single place they can connect each other discuss each other.     So here ""block"" means blockchain and ""konnect"" mean connecting all crypto related people so we think its a perfect name. we are not sure about which one you are talking but we are sure that our concept is completely different from them.  Regards !",True
58,msg43603123,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-06 17:25:21,oioioi,Jr. Member,294,1,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"A very noble mission, because then posting will be very meaningful and not in vain and with a creative system like this there will be a large community that has the same interest and mission in the development of blockchain in the future.",True
59,msg43680947,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 00:43:50,Simon241084,Newbie,76,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option, i always follow some Famous cryptocurrency people in linkedin and it take a lot of time. If blockkonnect can work like they said it will be connects crypto related people and uniting them under one roof. it is very convenient .,True
60,msg43682215,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 01:54:29,Liamlion4945,Newbie,113,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"you said that :  user can post Contents,Signals,News,etc., in different social media platforms.Hence Blockkonnect provides all these features in a single platform. that mean blockkonnect will summarize all of it and post it in blockkonnect?",True
61,msg43683272,https://bitcointalk.org/index.php?topic=4824028.0,,761,Announcements (Altcoins),2018-08-08 02:42:36,Noelle.2412,Newbie,78,0,,[ANN][ICO] BLOCKKONNECT | Blockchain and Technology Forum | Monetization option,"I wondered with this big idea of your project, do you plan to cooperate with some big company ? and have you make the app for your project?",True
