id,msg_id,parent_id,link_id,Count_read,Forum,Time,Author,Rank,Activity,Merit,Trust,Title,Body,ScamHeader
46,msg50879038,https://bitcointalk.org/index.php?topic=3199556.0,msg50878633,113116,Announcements (Altcoins),2019-05-03 11:56:29,ikardi07,Newbie,14,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  There us no updates from the team about exchanges. Are there any exchanges team keeps in touch with???,False
47,msg50879821,https://bitcointalk.org/index.php?topic=3199556.0,msg50879038,113116,Announcements (Altcoins),2019-05-03 13:05:43,chumbaka,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Still in a stealth mode. However if you wanna sell them then just add token to any ETH dex and find a buyer,False
48,msg50889888,https://bitcointalk.org/index.php?topic=3199556.0,msg50879821,113116,Announcements (Altcoins),2019-05-04 07:41:47,sannarivas,Newbie,20,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Better to wait for the big exchanges rather then selling for nothing on DEX. Medico health is working product,False
49,msg50890822,https://bitcointalk.org/index.php?topic=3199556.0,msg50889888,113116,Announcements (Altcoins),2019-05-04 09:17:03,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Let's face it - we did not see the working product yet. Thats why it is not correct to say that now,False
50,msg50891909,https://bitcointalk.org/index.php?topic=3199556.0,msg50890822,113116,Announcements (Altcoins),2019-05-04 10:58:41,Xabi_my_alonso,Newbie,23,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  MVP is already available. You can take a look and understand how final product will look like and work,False
51,msg50892930,https://bitcointalk.org/index.php?topic=3199556.0,msg50891909,113116,Announcements (Altcoins),2019-05-04 12:24:53,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  MVP is like a teaser for the movie. It can be very different from the really working product. Hope you understand,False
52,msg50893724,https://bitcointalk.org/index.php?topic=3199556.0,msg50892930,113116,Announcements (Altcoins),2019-05-04 13:22:18,surrender10101,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Like your comparison with TV teaser  hope to finally start using this app.,False
53,msg51079564,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-05-16 13:36:21,CurdicMan,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,I heard you gonna be launched on binance dex. How is that true?,False
54,msg51079937,https://bitcointalk.org/index.php?topic=3199556.0,msg51079564,113116,Announcements (Altcoins),2019-05-16 14:02:30,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  That's just rumors. It was not confirmed by the team,False
55,msg51080127,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-05-16 14:14:19,rippar,Full Member,602,105,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,I guess that medical protects based on blockchain can really help other people to be healthy.,False
56,msg51081046,https://bitcointalk.org/index.php?topic=3199556.0,msg51079937,113116,Announcements (Altcoins),2019-05-16 15:23:58,Xabi_my_alonso,Newbie,23,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Pity though. A lot of projects are migrating to binance chain now. If medicohealth is also listed there it would be awesome,False
57,msg51081221,https://bitcointalk.org/index.php?topic=3199556.0,msg51080127,113116,Announcements (Altcoins),2019-05-16 15:36:32,surrender10101,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Medicohealth is not about that. It is about getting treatment when someone needs it,False
58,msg51083180,https://bitcointalk.org/index.php?topic=3199556.0,msg51081221,113116,Announcements (Altcoins),2019-05-16 17:53:56,zafrodik,Newbie,19,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  This project needs a test first of all. When first doctors gonna join the project?,False
59,msg51093046,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-05-17 11:30:50,ikardi07,Newbie,14,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,Oh.. Btc has dropped so hard. Hope price per token will be good after listing,False
60,msg51095482,https://bitcointalk.org/index.php?topic=3199556.0,msg51093046,113116,Announcements (Altcoins),2019-05-17 14:33:56,Zheastabed,Newbie,115,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Why do you care only about price? From my point of view tech is the most important part,False
61,msg51095734,https://bitcointalk.org/index.php?topic=3199556.0,msg51095482,113116,Announcements (Altcoins),2019-05-17 14:52:10,ikardi07,Newbie,14,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  I'm here for profit that's why price is the priority for me. Of course I wish this product to be cool and usable. But price is first of all,False
62,msg51096516,https://bitcointalk.org/index.php?topic=3199556.0,msg51095734,113116,Announcements (Altcoins),2019-05-17 15:52:45,opskin_man,Copper Member,131,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Please remember the only thing - good tech always win. Short term gains/looses is temporary,False
63,msg51098118,https://bitcointalk.org/index.php?topic=3199556.0,msg51096516,113116,Announcements (Altcoins),2019-05-17 17:51:08,sannarivas,Newbie,20,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Oh.. I disagree. I know a lot of projects with spotless tech but price per token is near the zero,False
64,msg51120759,https://bitcointalk.org/index.php?topic=3199556.0,msg51098118,113116,Announcements (Altcoins),2019-05-19 09:36:52,CurdicMan,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Thats exactly the time of cleaning up the market from zero value projects. After that only tech advanced projects will survive,False
65,msg50821529,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-04-29 11:26:09,opskin_man,Copper Member,131,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,If the sale is over already how much funds have been collected?,False
66,msg50822163,https://bitcointalk.org/index.php?topic=3199556.0,msg50821529,113116,Announcements (Altcoins),2019-04-29 12:22:06,massonnito_jj,Newbie,112,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  That's still unknown as team keeps silence. The only fact I know for sure - soft cap is reached,False
67,msg50823031,https://bitcointalk.org/index.php?topic=3199556.0,msg50822163,113116,Announcements (Altcoins),2019-04-29 13:26:11,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Oh.. I did not know that. This fact is already positive. You know tram managed to launch the project on such weak market,False
68,msg50824649,https://bitcointalk.org/index.php?topic=3199556.0,msg50823031,113116,Announcements (Altcoins),2019-04-29 15:22:46,Xabi_my_alonso,Newbie,23,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Now team will face the competition: how to spend that funds properly! A lot of projects fall down due to the unreasonable spendings,False
69,msg50833435,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-04-30 08:03:58,Zheastabed,Newbie,115,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,Is that medico health the first project for the team? I mean blockchain exactly,False
70,msg50834253,https://bitcointalk.org/index.php?topic=3199556.0,msg50833435,113116,Announcements (Altcoins),2019-04-30 09:16:23,CurdicMan,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Not sure about that. Team and CEO in particular were earlier involved in different start ups however I'm not sure if they were connected to blockchain,False
71,msg50834730,https://bitcointalk.org/index.php?topic=3199556.0,msg50834705,113116,Announcements (Altcoins),2019-04-30 10:01:22,chumbaka,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,"  Oh, new article. News. Probably it is the start that long anticipated marketing campaign?",False
72,msg50836326,https://bitcointalk.org/index.php?topic=3199556.0,msg50834730,113116,Announcements (Altcoins),2019-04-30 12:14:30,surrender10101,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  I'm not sure I got you what you mean long anticipated It is ongoing for a long time already,False
73,msg50836773,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-04-30 12:51:54,Aroma92,Member,336,10,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,"Blockchain technology is needed in medicine. It will not be possible to fake a medical history. I really hope that such projects will find support among medical institutions, insurance companies and medical workers themselves ...",False
74,msg50848246,https://bitcointalk.org/index.php?topic=3199556.0,msg50836773,113116,Announcements (Altcoins),2019-05-01 08:25:18,zafrodik,Newbie,19,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Exactly my thinking. That's one of the industry where blockchain implementation really has a sense.,False
75,msg50849074,https://bitcointalk.org/index.php?topic=3199556.0,msg50848246,113116,Announcements (Altcoins),2019-05-01 09:43:12,ikardi07,Newbie,14,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Very true. Medicohealth is nor some kind of casino on blockchain where blockchain implementation is very doubtful. Health caring industry needs blockchain for sure,False
76,msg50849691,https://bitcointalk.org/index.php?topic=3199556.0,msg50849074,113116,Announcements (Altcoins),2019-05-01 10:31:25,chumbaka,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  I wish medicohealth to use its own blockchain not be based on ETH. That would be more suitable for future IPFS implementation for storing medical data,False
77,msg50850508,https://bitcointalk.org/index.php?topic=3199556.0,msg50849691,113116,Announcements (Altcoins),2019-05-01 11:38:02,sannarivas,Newbie,20,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  There are enough projects on the market that offers decentralised cloud storage. Medicohealth could partner with them,False
78,msg50850985,https://bitcointalk.org/index.php?topic=3199556.0,msg50850508,113116,Announcements (Altcoins),2019-05-01 12:16:14,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,"  Good argument by the way. In any case we can not make big impact on the project now, it has been already started",False
79,msg50862756,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-05-02 08:30:09,massonnito_jj,Newbie,112,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,Are any restricted users here? I mean those who won't be able to use your app? Like citizens of the US or other countries,False
80,msg50863432,https://bitcointalk.org/index.php?topic=3199556.0,msg50862756,113116,Announcements (Altcoins),2019-05-02 09:33:16,opskin_man,Copper Member,131,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  The US citizens and Chinese were restricted during ICO but they are not restricted from being users in the app,False
81,msg50864155,https://bitcointalk.org/index.php?topic=3199556.0,msg50863432,113116,Announcements (Altcoins),2019-05-02 10:39:34,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  I would say that US and Chinese citizens will be the majority if platform users. There is no sense of restricting them access to the platform,False
82,msg50866939,https://bitcointalk.org/index.php?topic=3199556.0,msg50864155,113116,Announcements (Altcoins),2019-05-02 14:31:19,Xabi_my_alonso,Newbie,23,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  How did you decide that they will be a majority of users ?,False
83,msg50877001,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-05-03 08:54:16,surrender10101,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,As far as I know development is ongoing even faster then planned I hope listing on exchanges won't take for ages,False
84,msg50877811,https://bitcointalk.org/index.php?topic=3199556.0,msg50877001,113116,Announcements (Altcoins),2019-05-03 10:00:48,CurdicMan,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Atom was being developed for 2 years without listing... So everything can happen in crypto,False
85,msg50765420,https://bitcointalk.org/index.php?topic=3199556.0,msg50755119,113116,Announcements (Altcoins),2019-04-25 09:21:18,ikardi07,Newbie,14,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,"  No. Smart contract is old one, nothing changed. It seems you have mixed smth up",False
86,msg50766005,https://bitcointalk.org/index.php?topic=3199556.0,,113116,Announcements (Altcoins),2019-04-25 10:17:46,chumbaka,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,A lot of time has gone since ICO was launched. Any new partnerships were set during all this time?,False
87,msg50766793,https://bitcointalk.org/index.php?topic=3199556.0,msg50766005,113116,Announcements (Altcoins),2019-04-25 11:31:46,sannarivas,Newbie,20,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  No news about that. I guess most of them are in stealth mode and will be released after listing on exchanges,False
88,msg50767780,https://bitcointalk.org/index.php?topic=3199556.0,msg50766793,113116,Announcements (Altcoins),2019-04-25 12:55:48,Forsmagor,Jr. Member,234,1,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Keeping them in stealth mode for a long time may lead to the situation when they won't have any matter,False
89,msg50768391,https://bitcointalk.org/index.php?topic=3199556.0,msg50767780,113116,Announcements (Altcoins),2019-04-25 13:44:41,opskin_man,Copper Member,131,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Fully agree with that! Team has to start promotional campaign asap because they may loose all the advantages project has at the moment,False
90,msg50779325,https://bitcointalk.org/index.php?topic=3199556.0,msg50768391,113116,Announcements (Altcoins),2019-04-26 08:10:15,massonnito_jj,Newbie,112,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  With the recent alts drop I wish team considered an idea of IEO. It is the only thing that can save us from huge drop after appearing on exchanges,False
91,msg50780389,https://bitcointalk.org/index.php?topic=3199556.0,msg50779325,113116,Announcements (Altcoins),2019-04-26 09:52:25,Zheastabed,Newbie,115,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Ieo is not so simple to conduct. Moreover if we are speaking about good exchanges.,False
92,msg50781646,https://bitcointalk.org/index.php?topic=3199556.0,msg50780389,113116,Announcements (Altcoins),2019-04-26 11:45:47,sannarivas,Newbie,20,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  There are a lot of small exchanges that willing to get a good project to platform. Team has just to ask exchanges about that,False
93,msg50782333,https://bitcointalk.org/index.php?topic=3199556.0,msg50781646,113116,Announcements (Altcoins),2019-04-26 12:47:53,chumbaka,Newbie,17,0,,[ANN] [MHP] Medicohealth.io | Building bridges to better health |,  Is that for free? I mean just submit an application for particular exchange and wait for confirmation? No fees?,False
